  3.83177    , 0.854964    , -3.97498    , -3.97498    , 0.508726E-04, 0.189215E-08
  3.84846    , 0.781650    , -4.80070    , -4.80070    , 0.538753E-04, 0.255836E-08
  3.86515    , 0.695111    , -5.55733    , -5.55733    , 0.562004E-04, 0.306686E-08
  3.88184    , 0.596622    , -6.23052    , -6.23052    , 0.581353E-04, 0.348541E-08
  3.89853    , 0.487688    , -6.80697    , -6.80697    , 0.598310E-04, 0.384979E-08
  3.91522    , 0.370025    , -7.27464    , -7.27464    , 0.613760E-04, 0.418113E-08
  3.93191    , 0.245539    , -7.62308    , -7.62308    , 0.628275E-04, 0.449319E-08
  3.94860    , 0.116295    , -7.84361    , -7.84361    , 0.642264E-04, 0.479599E-08
  3.96528    ,-0.155155E-01, -7.92961    , -7.92961    , 0.656051E-04, 0.509766E-08
  3.98197    ,-0.147606    , -7.87671    , -7.87671    , 0.669931E-04, 0.540598E-08
  3.99866    ,-0.277640    , -7.68291    , -7.68291    , 0.684212E-04, 0.572919E-08
  4.01535    ,-0.403265    , -7.34876    , -7.34876    , 0.699260E-04, 0.607712E-08
  4.03204    ,-0.522162    , -6.87742    , -6.87742    , 0.715575E-04, 0.646445E-08
  4.04873    ,-0.632087    , -6.27470    , -6.27470    , 0.733904E-04, 0.691221E-08
  4.06542    ,-0.730914    , -5.54905    , -5.54905    , 0.755494E-04, 0.745598E-08
  4.08211    ,-0.816680    , -4.71149    , -4.71149    , 0.782663E-04, 0.816248E-08
  4.09880    ,-0.887626    , -3.77552    , -3.77552    , 0.820344E-04, 0.917392E-08
  4.11548    ,-0.942239    , -2.75689    , -2.75689    , 0.881403E-04, 0.108605E-07
  4.13217    ,-0.979285    , -1.67343    , -1.67343    , 0.253418E-04, 0.912534E-09
  4.14886    ,-0.997843    ,-0.544739    ,-0.544739    , 0.416771E-04, 0.208468E-08
  4.16555    ,-0.997332    , 0.608150    , 0.608150    , 0.519967E-04, 0.295853E-06
  4.18224    ,-0.977532    ,  1.76311    ,  1.76311    , 0.438976E-04, 0.215366E-08
  4.19893    ,-0.938598    ,  2.89736    ,  2.89736    , 0.564578E-04, 0.140166E-08
  4.21562    ,-0.881068    ,  3.98789    ,  3.98789    , 0.624016E-04, 0.305314E-08
  4.23231    ,-0.805861    ,  5.01194    ,  5.01194    , 0.661237E-04, 0.406664E-08
  4.24900    ,-0.714272    ,  5.94748    ,  5.94748    , 0.688403E-04, 0.479283E-08
  4.26569    ,-0.607955    ,  6.77367    ,  6.77367    , 0.710246E-04, 0.536792E-08
  4.28237    ,-0.488896    ,  7.47139    ,  7.47139    , 0.729013E-04, 0.585727E-08
  4.29906    ,-0.359385    ,  8.02368    ,  8.02368    , 0.745933E-04, 0.629632E-08
  4.31575    ,-0.221972    ,  8.41618    ,  8.41618    , 0.761760E-04, 0.670710E-08
  4.33244    ,-0.794231E-01,  8.63751    ,  8.63751    , 0.777017E-04, 0.710548E-08
  4.34913    , 0.653330E-01,  8.67968    ,  8.67968    , 0.792121E-04, 0.750394E-08
  4.36582    , 0.209265    ,  8.53831    ,  8.53831    , 0.807459E-04, 0.791479E-08
  4.38251    , 0.349300    ,  8.21292    ,  8.21292    , 0.823460E-04, 0.835212E-08
  4.39920    , 0.482390    ,  7.70701    ,  7.70701    , 0.840681E-04, 0.883411E-08
  4.41589    , 0.605581    ,  7.02818    ,  7.02818    , 0.859946E-04, 0.938878E-08
  4.43258    , 0.716078    ,  6.18805    ,  6.18805    , 0.882646E-04, 0.100629E-07
  4.44926    , 0.811314    ,  5.20218    ,  5.20218    , 0.911431E-04, 0.109467E-07
  4.46595    , 0.889012    ,  4.08978    ,  4.08978    , 0.952225E-04, 0.122417E-07
  4.48264    , 0.947244    ,  2.87350    ,  2.87350    , 0.255480E-04, 0.907830E-09
  4.49933    , 0.984487    ,  1.57890    ,  1.57890    , 0.298530E-04, 0.126862E-08
  4.51602    , 0.999664    , 0.234039    , 0.234039    , 0.815169E-04, 0.565945E-08
  4.53271    , 0.992185    , -1.13112    , -1.13112    , 0.359168E-04, 0.830084E-08
  4.54940    , 0.961970    , -2.48537    , -2.48537    , 0.642253E-04, 0.125385E-08
  4.56609    , 0.909466    , -3.79696    , -3.79696    , 0.731950E-04, 0.422717E-08
  4.58278    , 0.835649    , -5.03430    , -5.03431    , 0.779917E-04, 0.578235E-08
  4.59946    , 0.742015    , -6.16681    , -6.16681    , 0.812198E-04, 0.680600E-08
  4.61615    , 0.630558    , -7.16558    , -7.16558    , 0.836998E-04, 0.757773E-08
  4.63284    , 0.503734    , -8.00424    , -8.00424    , 0.857754E-04, 0.821486E-08
  4.64953    , 0.364413    , -8.65963    , -8.65963    , 0.876189E-04, 0.877639E-08
  4.66622    , 0.215821    , -9.11250    , -9.11250    , 0.893303E-04, 0.929672E-08
  4.68291    , 0.614666E-01, -9.34811    , -9.34811    , 0.909764E-04, 0.979942E-08
  4.69960    ,-0.949358E-01, -9.35674    , -9.35674    , 0.926091E-04, 0.103029E-07
  4.71629    ,-0.249555    , -9.13414    , -9.13414    , 0.942779E-04, 0.108257E-07
  4.73298    ,-0.398535    , -8.68173    , -8.68173    , 0.960394E-04, 0.113891E-07
  4.74967    ,-0.538094    , -8.00684    , -8.00684    , 0.979721E-04, 0.120235E-07
  4.76635    ,-0.664621    , -7.12265    , -7.12265    , 0.250536E-04, 0.799009E-09
  4.78304    ,-0.774773    , -6.04806    , -6.04806    , 0.257444E-04, 0.859501E-09
  4.79973    ,-0.865568    , -4.80733    , -4.80733    , 0.266968E-04, 0.945607E-09
  4.81642    ,-0.934470    , -3.42970    , -3.42970    , 0.282641E-04, 0.109250E-08
  4.83311    ,-0.979468    , -1.94869    , -1.94869    , 0.319219E-04, 0.144478E-08
  4.84980    ,-0.999144    ,-0.401365    ,-0.401365    , 0.622229E-04, 0.441309E-08
  4.86649    ,-0.992717    ,  1.17253    ,  1.17253    , 0.471866E-04, 0.871984E-08
  4.88318    ,-0.960089    ,  2.73159    ,  2.73159    , 0.778978E-04, 0.324170E-08
  4.89987    ,-0.901859    ,  4.23379    ,  4.23379    , 0.869810E-04, 0.670976E-08
